xi	eta	x	y	stress_vm

patch_n;0

 6.2500000000e-02	 1.2500000000e-01	 3.1250000000e+00	 6.2500000000e+00	-nan	 1.3975424859e-01
 6.2500000000e-02	 1.3750000000e-01	 3.1250000000e+00	 6.8750000000e+00	-nan	 1.5103807467e-01
 6.2500000000e-02	 1.5000000000e-01	 3.1250000000e+00	 7.5000000000e+00	-nan	 1.6250000000e-01
 6.2500000000e-02	 1.6250000000e-01	 3.1250000000e+00	 8.1250000000e+00	-nan	 1.7410485346e-01
 6.2500000000e-02	 1.7500000000e-01	 3.1250000000e+00	 8.7500000000e+00	-nan	 1.8582585934e-01
 6.2500000000e-02	 1.8750000000e-01	 3.1250000000e+00	 9.3750000000e+00	-nan	 1.9764235376e-01
 6.2500000000e-02	 2.0000000000e-01	 3.1250000000e+00	 1.0000000000e+01	-nan	 2.0953818268e-01
 6.2500000000e-02	 2.1250000000e-01	 3.1250000000e+00	 1.0625000000e+01	-nan	 2.2150056433e-01
 6.2500000000e-02	 2.2500000000e-01	 3.1250000000e+00	 1.1250000000e+01	-nan	 2.3351927115e-01
 6.2500000000e-02	 2.3750000000e-01	 3.1250000000e+00	 1.1875000000e+01	-nan	 2.4558603380e-01
 6.2500000000e-02	 2.5000000000e-01	 3.1250000000e+00	 1.2500000000e+01	-nan	 2.5769410160e-01
 7.5000000000e-02	 1.2500000000e-01	 3.7500000000e+00	 6.2500000000e+00	-nan	 1.4577379737e-01
 7.5000000000e-02	 1.3750000000e-01	 3.7500000000e+00	 6.8750000000e+00	-nan	 1.5662455108e-01
 7.5000000000e-02	 1.5000000000e-01	 3.7500000000e+00	 7.5000000000e+00	-nan	 1.6770509831e-01
 7.5000000000e-02	 1.6250000000e-01	 3.7500000000e+00	 8.1250000000e+00	-nan	 1.7897276329e-01
 7.5000000000e-02	 1.7500000000e-01	 3.7500000000e+00	 8.7500000000e+00	-nan	 1.9039432765e-01
 7.5000000000e-02	 1.8750000000e-01	 3.7500000000e+00	 9.3750000000e+00	-nan	 2.0194368027e-01
 7.5000000000e-02	 2.0000000000e-01	 3.7500000000e+00	 1.0000000000e+01	-nan	 2.1360009363e-01
 7.5000000000e-02	 2.1250000000e-01	 3.7500000000e+00	 1.0625000000e+01	-nan	 2.2534695472e-01
 7.5000000000e-02	 2.2500000000e-01	 3.7500000000e+00	 1.1250000000e+01	-nan	 2.3717082451e-01
 7.5000000000e-02	 2.3750000000e-01	 3.7500000000e+00	 1.1875000000e+01	-nan	 2.4906073556e-01
 7.5000000000e-02	 2.5000000000e-01	 3.7500000000e+00	 1.2500000000e+01	-nan	 2.6100766272e-01
 8.7500000000e-02	 1.2500000000e-01	 4.3750000000e+00	 6.2500000000e+00	-nan	 1.5258194520e-01
 8.7500000000e-02	 1.3750000000e-01	 4.3750000000e+00	 6.8750000000e+00	-nan	 1.6298006013e-01
 8.7500000000e-02	 1.5000000000e-01	 4.3750000000e+00	 7.5000000000e+00	-nan	 1.7365554987e-01
 8.7500000000e-02	 1.6250000000e-01	 4.3750000000e+00	 8.1250000000e+00	-nan	 1.8456028825e-01
 8.7500000000e-02	 1.7500000000e-01	 4.3750000000e+00	 8.7500000000e+00	-nan	 1.9565594803e-01
 8.7500000000e-02	 1.8750000000e-01	 4.3750000000e+00	 9.3750000000e+00	-nan	 2.0691181697e-01
 8.7500000000e-02	 2.0000000000e-01	 4.3750000000e+00	 1.0000000000e+01	-nan	 2.1830311496e-01
 8.7500000000e-02	 2.1250000000e-01	 4.3750000000e+00	 1.0625000000e+01	-nan	 2.2980970389e-01
