xi	eta	x	y	stress_rr	stress_sita
 8.7500000000e-02	 0.0000000000e+00	 1.0875000000e+00	 0.0000000000e+00	 8.3390256169e+02	 4.6100770353e+02
 8.7500000000e-02	 1.2500000000e-02	 1.0873288405e+00	 1.9293589777e-02	 6.8738130700e+02	 3.9773165557e+02
 8.7500000000e-02	 2.5000000000e-02	 1.0868104670e+00	 3.8720264451e-02	 5.3858916727e+02	 3.3221252283e+02
 8.7500000000e-02	 3.7500000000e-02	 1.0859376704e+00	 5.8271999564e-02	 3.8800269665e+02	 2.6451951316e+02
 8.7500000000e-02	 5.0000000000e-02	 1.0847034360e+00	 7.7940399697e-02	 2.3770863190e+02	 1.9314207043e+02
 8.7500000000e-02	 6.2500000000e-02	 1.0831009631e+00	 9.7716701196e-02	 1.3026151710e+02	 7.6131583025e+01
 8.7500000000e-02	 7.5000000000e-02	 1.0811236859e+00	 1.1759177608e-01	 5.7365691217e+01	-7.7581439910e+01
 8.7500000000e-02	 8.7500000000e-02	 1.0787652938e+00	 1.3755613714e-01	-1.4649986962e+01	-2.3366310390e+02
 8.7500000000e-02	 1.0000000000e-01	 1.0760197524e+00	 1.5759994430e-01	-8.6663022062e+01	-3.9054643435e+02
 8.7500000000e-02	 1.1250000000e-01	 1.0728813239e+00	 1.7771301228e-01	-1.5847848697e+02	-5.4771154095e+02
 8.7500000000e-02	 1.2500000000e-01	 1.0693445882e+00	 1.9788481950e-01	-2.2976842077e+02	-7.0474777112e+02
 1.0000000000e-01	 0.0000000000e+00	 1.1000000000e+00	 0.0000000000e+00	 8.1544925564e+02	 5.0729579374e+02
 1.0000000000e-01	 1.2500000000e-02	 1.0998268732e+00	 1.9515355176e-02	 6.7673524180e+02	 4.4401655218e+02
 1.0000000000e-01	 2.5000000000e-02	 1.0993025413e+00	 3.9165324961e-02	 5.3872749307e+02	 3.7233377918e+02
 1.0000000000e-01	 3.7500000000e-02	 1.0984197126e+00	 5.8941792661e-02	 4.0651313793e+02	 2.8844142979e+02
 1.0000000000e-01	 5.0000000000e-02	 1.0971712916e+00	 7.8836266358e-02	 2.9085447836e+02	 1.8292711933e+02
 1.0000000000e-01	 6.2500000000e-02	 1.0955503995e+00	 9.8839881668e-02	 1.9501495799e+02	 5.3944331669e+01
 1.0000000000e-01	 7.5000000000e-02	 1.0935503949e+00	 1.1894340569e-01	 1.0869029809e+02	-8.6720949629e+01
 1.0000000000e-01	 8.7500000000e-02	 1.0911648949e+00	 1.3913724216e-01	 2.6033055673e+01	-2.3167745211e+02
 1.0000000000e-01	 1.0000000000e-01	 1.0883877955e+00	 1.5941143791e-01	-5.4154446907e+01	-3.7812462449e+02
 1.0000000000e-01	 1.1250000000e-01	 1.0852132932e+00	 1.7975569058e-01	-1.3150088341e+02	-5.2477538871e+02
 1.0000000000e-01	 1.2500000000e-01	 1.0816359053e+00	 2.0015935765e-01	-2.0509730797e+02	-6.7082870435e+02
 1.1250000000e-01	 0.0000000000e+00	 1.1125000000e+00	 0.0000000000e+00	 7.6246899072e+02	 5.3878718627e+02
 1.1250000000e-01	 1.2500000000e-02	 1.1123249058e+00	 1.9737120575e-02	 6.4203770731e+02	 4.7415741432e+02
 1.1250000000e-01	 2.5000000000e-02	 1.1117946156e+00	 3.9610385471e-02	 5.3490513639e+02	 3.8546002934e+02
 1.1250000000e-01	 3.7500000000e-02	 1.1109017548e+00	 5.9611585759e-02	 4.4078067160e+02	 2.7499032590e+02
 1.1250000000e-01	 5.0000000000e-02	 1.1096391472e+00	 7.9732133020e-02	 3.5186338980e+02	 1.5266055403e+02
 1.1250000000e-01	 6.2500000000e-02	 1.1079998358e+00	 9.9963062140e-02	 2.6283896046e+02	 2.6000043075e+01
 1.1250000000e-01	 7.5000000000e-02	 1.1059771040e+00	 1.2029503530e-01	 1.7255505177e+02	-1.0152381737e+02
 1.1250000000e-01	 8.7500000000e-02	 1.1035644960e+00	 1.4071834718e-01	 8.2063496220e+01	-2.2855201814e+02
 1.1250000000e-01	 1.0000000000e-01	 1.1007558387e+00	 1.6122293152e-01	-6.4590466731e+00	-3.5475954240e+02
 1.1250000000e-01	 1.1250000000e-01	 1.0975452624e+00	 1.8179836888e-01	-9.0192955325e+01	-4.8037913182e+02
 1.1250000000e-01	 1.2500000000e-01	 1.0939272224e+00	 2.0243389581e-01	-1.6600117010e+02	-6.0588207838e+02
 1.2500000000e-01	 0.0000000000e+00	 1.1250000000e+00	 0.0000000000e+00	 6.7611343007e+02	 5.5597432940e+02
 1.2500000000e-01	 1.2500000000e-02	 1.1248229385e+00	 1.9958885975e-02	 5.9440680545e+02	 4.7837598428e+02
 1.2500000000e-01	 2.5000000000e-02	 1.1242866900e+00	 4.0055445982e-02	 5.3900153227e+02	 3.6074369319e+02
 1.2500000000e-01	 3.7500000000e-02	 1.1233837970e+00	 6.0281378857e-02	 4.7962332953e+02	 2.3606870357e+02
